GeneID,GSM3589673,GSM3589674,GSM3589675,GSM3589676,GSM3589677,GSM3589678,GSM3589679,GSM3589680,GSM3589681,GSM3589682,GSM3589683,GSM3589684,GSM3589685,GSM3589686,GSM3589687,GSM3589688
51032,26,23,47,47,44,34,13,46,29,25,23,14,65,58,30,50
842,354,260,361,389,371,280,253,490,123,297,259,139,295,446,214,359
23341,1535,828,973,1008,1255,645,834,1521,408,349,803,677,1450,1096,710,1195
107397391,2,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
79814,58,105,144,43,81,27,124,58,10,9,35,52,110,55,109,141
84301,2285,1089,1625,1790,1689,679,1247,1545,664,1148,848,1146,2865,1471,1532,1302
6248,474,222,355,358,358,138,222,313,150,202,158,288,774,370,384,375
23207,2298,1986,1686,1784,2755,3306,2617,2020,566,1667,2026,1812,2219,2269,2135,1958
284723,9,8,10,4,22,9,2,15,11,2,1,19,33,29,14,44
110806303,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,3
388595,2,0,0,1,0,0,5,0,58,22,5,4,2,9,1,2
54751,70,223,412,304,144,168,631,272,120,54,218,456,331,425,329,171
440567,445,268,303,334,175,99,266,145,328,258,295,91,216,33,205,115
729614,86,49,60,53,55,34,56,76,35,52,34,47,68,79,36,58
23013,10475,5877,6889,5775,6421,3587,5540,7356,3721,3876,3619,4474,7901,6331,3786,4761
7709,1062,430,633,536,799,509,473,710,307,801,453,442,511,776,450,320
149563,37,0,1,0,0,0,0,1,4,1,0,1,0,0,0,0
27129,20,20,0,13,103,122,42,35,28,62,34,30,11,62,15,685
1187,34,21,5,69,393,52,37,415,162,86,49,28,46,227,61,80
1188,24,80,127,35,33,21,69,271,166,95,51,15,42,108,11,7
348487,5,50,6,138,6,7,14,9,53,35,10,6,35,9,21,1
1969,1435,1545,195,9530,1113,947,6743,7097,436,663,1010,4970,8805,3099,2790,635
101927479,4,4,1,4,4,1,6,27,2,0,1,15,59,17,16,4
128272,709,477,900,769,296,89,840,376,247,100,80,254,570,375,269,324
101927546,19,18,11,169,35,4,37,54,25,24,11,50,90,42,32,29
79363,53,37,48,52,32,17,121,116,40,29,38,42,72,90,42,38
54455,1636,1093,1388,941,1101,952,850,1251,391,758,652,932,2090,1401,866,1280
26099,992,700,970,542,701,670,1018,710,447,397,1383,599,760,447,472,313
374955,81,41,55,23,46,35,21,52,54,22,11,57,115,73,53,27
55707,792,919,1294,776,1979,2226,1443,1296,256,751,1311,876,797,893,653,343
107984921,12,12,13,2,17,15,6,17,1,0,1,34,22,29,8,5
114819,168,104,2498,111,198,172,142,389,160,81,72,254,184,660,103,153
26871,1063,277,495,147,172,349,1035,601,2321,392,1929,2057,3937,7035,2220,2992
107985757,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
100132147,1,1,1,0,0,0,0,0,14,5,3,0,2,1,1,1
107985758,1,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0
7195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55672,19178,8534,104336,10764,13725,9955,14202,15848,16231,3536,3810,12458,13330,13643,6133,8737
105376794,106,93,130,112,99,55,50,154,71,90,24,203,218,189,111,127
84809,164,147,258,214,187,168,106,248,164,346,60,279,224,231,162,177
11209,220,210,500,217,255,71,137,398,409,275,148,294,246,203,313,104
107985736,1,2,8,1,2,0,3,5,4,1,0,2,5,4,2,1
26869,839,246,439,138,157,315,962,553,2173,369,1804,1842,3468,6301,1952,2675
107985759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
284729,357,21,3305,62,30,3,24,14,307,128,26,14,28,51,10,155
100189045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6060,269,32,86,22,24,40,124,62,370,40,182,868,1230,2089,609,998
11223,130,23,215,114,197,40,77,167,493,203,151,164,116,132,131,40
100500876,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
100189298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
112267871,0,1,0,1,0,0,0,0,35,6,3,1,0,0,0,1
7193,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
100189183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105376805,5,2,8,6,0,4,6,3,0,0,1,2,4,3,2,3
791226,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
26870,158,24,57,13,17,29,89,49,274,31,135,613,1003,1701,482,838
9696,866,851,1698,1060,942,584,1019,4222,1255,388,411,935,2686,4358,499,426
4237,1782,796,73,938,513,618,546,578,416,68,717,591,494,305,233,66
105376806,526,268,19,331,179,196,165,166,115,20,187,190,121,74,52,25
23400,3671,2301,2108,3215,5358,2058,4264,3302,708,756,1760,2457,2847,2387,2048,1371
6390,4252,4035,4674,2870,3567,1725,2768,2769,2229,1462,2537,1579,2830,1092,3391,1802
11240,14,99,100,203,1287,39,1084,144,48,2004,170,14,44,127,177,3096
105376808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
400743,0,0,0,1,0,1,1,0,0,0,0,0,7,1,0,0
29943,6,252,10,1194,0,13,262,132,61,12,6,158,1764,28,18,180
51702,2,977,6,194,6,6,21,65,44,5,9,7,1831,9,438,24
100616188,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
23569,5,3,4,4,17,26,454,133,23,2843,60,2,3,11,100,1
353238,2,1,2,2,1,2,1,3,18,16,4,1,10,0,0,0
55920,5738,3734,6654,5138,2778,1414,5105,2913,1964,1278,1574,2658,5325,1635,3285,1615
55160,181,749,618,1015,1650,3131,1735,1074,184,407,969,1278,1384,1991,1085,924
107984028,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
81569,0,0,3,0,0,1,0,0,15,3,0,0,1,0,91,0
105376809,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
105376812,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
101927876,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84966,4,21,13,5,6,112,19,28,28,35,20,87,11,24,20,14
105376814,1,1,0,0,0,1,0,0,1,0,0,6,1,3,4,0
127707,7,0,17,6,6,7,72,181,82,37,45,8,0,68,10,135
5081,12,0,2,0,1,0,0,1,133,22,9,0,9,11,0,25
80834,2,1,2,2,0,0,0,2,61,27,24,1,5,0,0,2
8659,916,289,421,233,344,132,194,459,120,129,164,362,444,235,78,301
100616120,5,0,1,1,1,0,0,2,3,2,2,1,0,5,0,0
100302276,5,1,2,1,1,1,0,0,1,0,0,1,4,1,0,2
126917,129,496,558,1372,552,440,1045,1289,209,464,769,1406,964,526,317,474
105376815,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
23352,31720,14932,19027,18933,20472,16305,18988,22471,10069,18596,12619,20135,29182,27302,23521,16721
101927895,211,109,128,72,100,79,143,75,37,42,64,96,104,71,123,90
23065,5441,2609,3175,2073,2601,1813,3005,2061,1301,696,1845,1987,2739,1392,2225,1660
51154,1341,682,857,439,381,154,914,387,362,230,340,423,570,189,496,271
246181,102,29,175,44,61,26,29,75,91,34,24,66,115,157,62,300
22977,219,38,340,79,97,43,50,149,99,51,40,91,149,225,153,711
100506730,19,6,6,4,4,3,1,9,2,1,0,9,17,13,6,5
8574,2280,1243,2105,1677,1709,1237,3357,2665,730,837,1538,1225,1523,1593,1005,2144
54896,287,206,114,195,228,198,203,195,44,59,99,154,190,206,170,179
832,3288,3632,2720,4350,5123,5407,5639,4465,1599,4471,5444,2904,3654,2158,2642,3415
105376819,0,1,0,0,1,0,0,1,0,0,0,1,1,1,0,2
105376818,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
105376817,0,0,0,0,0,3,0,0,0,0,0,0,1,2,1,0
105378614,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
440574,203,177,219,196,253,142,193,169,107,61,146,190,360,158,213,220
100532736,101,444,146,583,430,480,651,704,58,104,150,358,365,369,293,374
644068,167,71,73,94,126,62,126,113,8,80,103,115,94,225,102,79
4681,42,399,78,538,357,440,595,679,29,80,109,333,296,356,230,338
3362,3,2,3,3,11,10,0,10,74,35,12,3,7,13,3,8
255104,373,292,468,385,741,245,936,757,269,151,438,268,290,702,487,269
54546,0,0,0,0,10,0,0,0,15,10,5,0,0,1,0,0
105376823,1,1,0,0,0,0,0,1,0,1,0,1,0,2,1,0
23252,588,203,354,268,353,108,203,249,190,88,139,212,373,255,185,334
30814,0,0,0,0,0,0,0,0,1,4,1,1,0,0,0,0
5320,158,528,393,16,430,53,2096,172,16,880,1077,25,63,470,139,121
5322,9,15,10,1,11,40,14,24,7,13,26,3,29,59,5,9
26279,4,227,5,10,3059,22,1,162,8,13,224,1,79,76,297,0
64600,0,0,1,2,1,3,0,0,8,0,1,96,23,0,6,0
391013,0,17,1,0,2,3,8,4,4,5,0,0,1,3,24,13
127733,44,5,28,29,8,25,234,1133,5,19,95,30,3,571,206,109
101928017,0,0,0,0,0,0,1,0,1,0,0,0,0,1,4,0
105376825,0,0,1,0,0,0,3,17,0,0,0,0,0,16,1,1
105376826,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
105376827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105376828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
127731,2,14,25,2,3,1,27,27,72,19,6,0,10,9,4,16
339505,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,1
55450,43,24,18,50,68,68,389,88,30,11,92,46,38,64,261,152
79594,187,178,172,160,222,154,334,237,117,46,241,191,217,109,200,116
163933,2,2,11,0,1,3,1,2,31,19,12,2,2,6,1,0
978,36,25,7,23,33,314,508,181,30,659,47,120,7,28,95,32
65018,844,869,878,791,1792,2054,2421,1701,312,802,968,976,1186,1148,1042,2165
102464833,12,26,23,19,52,55,73,48,23,46,30,28,19,20,20,48
100861548,358,370,383,332,710,782,903,690,96,308,354,417,454,444,422,840
1650,8752,4809,4609,3966,5421,3446,6829,3961,2014,1336,4327,3061,4296,1769,4134,2106
57576,35,54,53,40,110,36,72,585,217,137,147,69,55,509,75,136
400745,8,2,1,11,4,0,3,0,28,15,5,32,9,9,23,8
112268222,79,26,48,23,41,24,13,27,10,5,7,50,97,62,41,39
50809,7874,3397,7323,3717,6521,2959,4762,3642,3494,3095,3969,2645,5401,4542,2832,3082
8672,10681,5096,5916,4520,7571,4398,3854,5958,3900,4795,5969,3720,5648,4916,4305,3562
105376830,15,5,9,6,4,3,2,10,4,0,0,11,20,15,14,9
105376829,26,4,7,3,8,5,1,6,0,0,1,10,18,10,14,9
100302155,1,1,0,1,1,0,0,2,0,0,0,1,2,1,0,3
1889,5857,8592,4071,8480,6822,2353,15640,23522,3916,9793,7207,5313,6893,6352,5355,2566
100506801,8,9,5,9,11,5,12,37,6,21,1,10,43,58,18,19
105376832,0,2,5,0,0,0,0,0,3,0,1,0,0,1,0,0
84224,2409,1059,2154,990,1214,272,1387,1532,648,410,699,1192,2802,1523,370,989
249,189,179,470,1858,195,250,221,559,236,3460,8953,84,176,578,194,40
105376834,1,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0
5909,103,639,499,296,201,14,454,335,439,183,1204,33,157,701,1136,1048
84196,2631,2534,3503,1777,3113,1589,2031,3125,1980,1668,2684,1821,3862,2824,2007,2321
401944,464,1626,1057,1614,904,1303,2099,2597,351,478,1003,1296,1590,2380,768,662
3339,11953,43699,28548,43404,23865,34814,55688,70822,6248,10946,18988,32280,42429,55588,19592,16415
23436,0,6,0,6,1,0,1,1,19,10,2,0,6,3,1,3
10136,0,6,3,3,0,0,1,1,21,10,4,0,1,1,0,5
101928043,3,1,2,0,4,1,0,0,0,0,0,2,1,2,1,1
29092,8,3,12,6,3,7,3,5,2,0,1,4,15,12,11,7
112268223,1,1,2,1,1,1,0,1,2,1,1,2,7,2,4,4
998,2768,2852,2918,3186,4085,3212,3364,3624,2027,3635,4961,2156,4943,1581,2234,1914
54361,135,147,84,187,139,69,269,846,118,85,79,421,1045,494,97,324
105376845,3,1,0,1,1,1,2,12,3,3,2,2,10,3,0,2
105376850,2,0,1,0,1,0,0,2,1,1,0,1,3,4,0,1
107985377,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,1
100616433,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
105376856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9923,5208,2248,4246,2289,3246,2183,1647,3524,876,1032,1615,2148,3727,4791,1811,1715
2046,2,0,33,22,5,3,0,0,90,62,19,3,7,0,3,6
102466615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
712,527,3568,1161,1839,15911,34568,1231,1595,250,1528,6680,1594,1032,1734,1840,374
714,454,3232,1187,1725,13403,19829,1084,1570,312,715,4959,1452,659,924,1255,247
713,640,4399,1431,2062,17127,26552,1021,1357,712,1212,9261,1310,862,1461,1425,169
2048,749,1331,444,822,1948,403,4772,1005,185,139,297,3819,809,839,1024,565
100616391,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
100422914,11,21,9,9,33,12,69,17,2,2,6,50,24,20,16,10
646262,0,0,0,0,0,0,0,0,19,7,7,0,1,0,0,0
729059,4,1,9,4,6,0,0,2,1,0,0,0,4,12,2,0
23028,6343,2576,11614,3224,1918,1046,3690,2583,2577,814,1830,1574,3256,1460,2191,1774
100422866,11,4,20,4,5,1,3,4,1,2,2,6,10,9,5,1
7798,1517,1167,520,1054,996,620,1795,1207,918,567,803,1106,1046,989,593,415
3352,1685,11,1,14,2,0,255,3,13,5,2,63,2,3,8,8
100996511,26,8,34,10,13,5,7,15,4,0,0,27,57,35,28,19
10236,7287,3635,4715,2531,2914,1305,3669,3476,6662,2218,4707,2250,3385,2349,3157,1728
80818,682,1153,348,781,588,302,567,1167,393,220,455,600,1113,1171,547,191
148898,56,42,52,19,26,16,23,92,12,9,11,29,65,125,44,26
6920,1058,825,1966,922,1288,229,5487,1211,1298,398,1101,276,878,868,331,1927
55616,527,776,594,1124,1828,309,2241,1491,200,142,671,767,710,1292,470,726
1870,354,60,163,172,72,34,126,33,47,242,25,77,93,16,71,19
101928163,68,10,28,25,12,7,20,9,7,50,7,16,12,5,14,3
105376859,15,0,1,1,0,0,2,0,1,0,0,0,0,1,3,1
3399,4376,161,136,200,205,742,393,761,89,141,473,197,168,404,540,85
107984928,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0
259283,76,10,8,0,4,0,2,17,12,14,13,0,16,15,16,20
6135,37354,19577,41003,15766,18393,9882,33601,26066,22575,15768,36283,9385,14198,8543,19998,7932
6924,3742,1235,1172,1478,1320,1018,1586,1280,709,559,1706,1024,2221,1421,1414,896
100506963,14,4,6,5,5,5,5,9,1,0,1,6,14,11,13,4
57095,859,478,444,421,399,349,550,471,487,232,422,252,761,210,257,423
105376860,175,99,115,114,166,107,282,156,62,52,152,135,139,86,133,81
11313,665,390,381,443,598,373,997,705,156,230,418,512,568,438,466,380
2582,802,378,339,812,1138,354,2022,1147,163,192,646,797,977,1076,1047,809
3155,533,635,569,582,1063,767,897,1149,272,415,1287,570,905,731,426,727
105376861,3,4,0,1,1,0,1,0,9,6,3,0,1,0,0,0
2517,525,3611,543,971,9578,6188,2964,2651,594,564,2893,1098,1174,803,1037,936
1269,1,2,0,0,4,2,0,16,14,5,6,5,27,60,6,1
107984929,1,0,0,0,0,0,0,0,0,0,0,0,4,6,0,0
100616492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55629,811,296,526,320,466,312,314,604,278,254,351,417,799,531,298,425
10772,2560,1078,2787,861,1029,485,956,1129,1927,818,1498,818,1882,874,885,831
105378615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105376863,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
107984931,3,2,1,2,18,0,1,3,2,6,1,4,7,5,1,176
127294,11,22,18,47,173,24,16,56,61,65,9,35,58,51,25,2137
107985737,2,0,1,1,0,0,0,0,2,2,1,2,0,2,3,46
105376864,1,0,0,1,0,0,0,1,5,2,2,0,3,3,0,6
58985,118,79,14,81,0,1,10,68,58,11,8,200,109,37,23,8
163702,190,135,56,136,52,16,16,137,92,48,48,28,147,102,23,52
284632,0,0,0,0,0,0,0,1,1,0,0,0,7,0,0,0
105376871,0,2,0,4,0,0,0,1,2,0,1,0,38,6,3,3
57822,449,344,11,1153,5,5,18,116,184,18,12,490,1208,44,79,92
90529,184,133,225,268,138,63,145,613,72,18,104,135,325,268,108,142
57185,605,328,1443,548,407,342,447,710,148,130,258,309,638,526,353,387
100750325,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0
11123,373,95,74,117,129,83,248,339,101,93,117,148,210,153,94,135
100506985,4,1,1,1,1,1,1,1,1,0,1,3,4,3,1,3
400746,9,16,0,2,5,1,16,28,12,1,78,0,0,30,0,31
10250,9336,4244,7542,4460,5266,3359,5902,6770,5501,3395,6018,2918,5114,4323,2519,3186
25932,1381,1216,405,1335,1827,3158,1540,1133,1095,949,1280,995,1573,747,783,924
105376876,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1
864,293,276,21,280,296,270,140,514,149,637,139,104,273,234,86,28
102465437,1,2,0,3,2,2,1,6,1,8,1,0,1,1,2,2
107984932,3,3,0,5,4,2,0,7,4,0,2,6,13,9,3,4
105376878,19,20,2,11,66,29,15,41,3,9,8,23,36,52,16,2
100616365,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
105376879,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
25949,1145,831,1022,740,1348,759,1255,1723,2047,1091,2394,397,561,353,628,456
57035,1825,1181,1083,993,2408,1855,1356,2725,434,2604,1006,1383,2090,3187,1343,1258
105376882,0,0,0,0,0,0,0,0,1,0,0,0,1,2,0,0
6007,358,349,248,152,1173,523,309,910,143,4511,268,655,746,1638,441,539
23585,1253,899,674,1026,1630,1220,922,1339,419,1788,1200,1017,1351,471,976,911
6006,652,545,404,460,1053,676,596,1080,412,2682,753,647,1320,888,528,603
55219,856,733,717,831,970,540,1023,1016,515,823,762,609,808,649,438,700
26119,960,754,300,962,1122,571,1348,2196,300,1352,544,447,1231,1746,561,557
57134,76,292,141,152,840,1135,250,1238,129,182,803,254,217,1223,175,242
57190,2220,2826,2283,2736,3807,2901,4234,5592,785,1219,2265,2275,2557,3680,1548,1977
56181,586,311,292,306,652,441,356,667,131,303,272,375,688,549,301,455
646471,137,73,57,73,143,87,87,161,49,71,87,100,170,158,70,113
79000,325,182,141,110,122,62,138,96,167,104,62,119,261,126,223,108
164091,333,279,81,228,134,107,348,479,45,21,51,410,251,310,180,58
3925,2947,1492,3027,1582,886,546,997,630,3921,628,828,923,834,191,425,855
100500808,59,45,85,47,17,12,25,21,43,15,9,40,34,6,19,37
105376885,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
5051,362,159,192,203,276,202,333,282,69,112,333,252,339,253,159,162
101928216,3,0,3,1,3,12,1,1,2,1,0,3,2,14,1,8
2134,9,2,8,1,8,54,7,4,16,11,1,8,5,77,4,59
7780,4,1,4,2,0,2,0,8,23,20,6,3,3,6,0,5
105376910,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
84676,2,1,0,1,15,0,1,13,8,8,1,3,0,0,2,365
149420,176,177,202,126,165,58,87,153,73,46,75,114,233,164,109,147
105376886,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,0
79927,3,6,2,1,3,4,1,19,36,12,15,8,4,16,5,2
110806296,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
51042,133,82,83,58,71,22,296,56,89,37,72,69,62,43,54,28
10256,2833,1192,1999,1658,2669,117,3978,3006,686,171,864,1618,2093,2070,1026,1876
378807,9,1,6,7,7,1,1,10,53,29,7,10,12,13,2,9
101928303,0,0,0,0,0,1,0,2,0,0,1,0,0,1,0,0
64793,2428,769,886,638,1383,317,935,522,568,345,263,525,1154,570,601,966
83442,266,700,350,894,847,1430,1095,866,282,2744,1692,522,704,311,333,178
91544,731,458,684,412,692,899,679,2213,147,1227,769,354,426,1588,374,407
1043,22,184,29,103,246,194,58,396,33,221,226,24,143,87,54,5
55057,257,83,179,1064,139,17,398,50,110,65,16,223,761,136,468,16
257101,4,37,1,39,144,55,11,49,26,16,64,25,21,76,24,4
79727,7,0,1,3,3,0,0,1,28,5,1,0,4,2,1,9
79947,1270,922,982,1012,1275,1022,2062,1046,334,347,622,966,1296,982,699,845
101928324,7,7,14,3,5,2,4,11,0,1,1,8,13,16,12,11
3151,7119,6036,6719,4026,5335,2358,12423,5735,8765,5381,7656,2999,3480,1985,2636,3574
6195,944,1318,1472,930,2764,2425,2960,2322,307,3043,1928,1051,1153,1576,813,1082
100302190,1,1,0,0,1,2,0,2,0,1,0,1,1,1,1,0
105376888,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0
101928728,7,4,4,2,4,2,1,6,2,0,1,2,5,2,1,2
8289,20885,7808,13919,6733,10112,5896,7381,11234,3160,3379,5126,4817,7723,6577,3194,3603
55650,606,237,417,421,438,236,449,549,86,59,126,454,424,455,247,294
84243,1407,873,436,645,873,570,786,756,218,787,277,269,700,521,407,239
2810,2192,1604,45,2751,270,27,2851,684,3043,47,876,1928,1751,211,952,297
54707,778,334,299,225,328,185,416,388,91,141,165,226,313,271,146,148
63906,1049,303,292,270,376,295,305,384,138,133,257,236,282,293,154,139
10726,11596,4216,5563,4151,3430,2024,8569,7611,4387,2174,6364,2438,2786,2810,1592,2695
8431,18,2,2,8,1,1,6,6,21,1,9,5,1,14,1,3
126695,432,117,184,142,131,5,194,168,54,6,49,123,209,97,91,77
388610,25,11,44,3,5,2,8,17,5,1,4,11,6,15,1,1
115572,491,15,414,42,58,6,23,70,47,17,28,172,33,59,24,8
101928391,2,0,36,0,2,0,0,3,2,0,0,1,1,3,0,0
6548,2578,2154,1695,2840,1322,946,1640,2183,577,815,1567,860,2000,1101,1400,980
102723760,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105376890,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0
23038,2055,1131,2712,1023,1445,1549,1781,2613,414,1056,1170,763,1490,1610,872,1199
84065,420,191,300,237,363,212,277,349,41,83,157,233,249,210,232,197
644961,151,60,125,82,92,68,45,92,13,52,9,119,171,189,97,81
84958,57,659,281,1168,602,157,2631,1623,264,354,220,679,1439,1201,509,429
9064,600,703,1537,1495,2075,686,1930,1737,450,193,663,1286,1416,1397,569,893
8547,11,14,15,8,28,12,12,23,10,8,62,10,11,109,15,11
388611,7,6,42,5,31,3,59,417,8,2,13,37,8,208,9,35
2827,16,5,3,11,13,11,8,1,14,18,12,17,14,10,3,18
10163,5024,6072,3508,7024,4935,3693,4723,5394,4363,2765,3946,2568,6561,2598,3181,1478
105376892,3,2,0,7,0,0,1,0,2,0,0,1,28,3,0,1
27245,843,1132,227,1039,718,205,1113,1069,250,189,160,673,1967,1456,975,792
2268,46,453,89,167,842,1394,197,690,55,5027,1043,142,230,531,183,26
111216282,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2537,99,387,106,1652,318,297,119,340,521,454,112,1075,824,202,746,653
199870,198,199,162,227,231,140,184,361,295,88,300,181,218,228,145,202
23673,647,793,647,853,1311,1892,759,1077,427,685,2304,575,1216,738,566,440
5511,1093,613,737,514,670,346,683,646,420,194,577,432,689,381,454,323
677774,16,5,11,4,10,3,16,4,66,381,129,115,292,191,145,172
9473,54,406,400,208,1167,1540,262,394,58,1859,1139,133,274,481,268,110
6118,1003,474,801,349,570,511,761,719,359,260,438,275,677,276,380,461
27293,107,107,128,21,196,27,1156,97,53,24,185,114,49,122,61,190
55113,41,45,47,37,87,51,71,69,13,54,21,61,66,110,43,50
2140,2058,1780,2051,1112,1541,933,826,1568,1113,923,1343,1083,1650,1064,938,736
5724,23,471,120,289,1278,1509,494,695,45,200,727,280,170,256,240,74
22826,3146,2672,3230,1892,2724,1751,3641,2752,4840,2812,8021,1171,1519,838,1358,901
93974,1100,723,3349,754,633,498,1350,1731,502,675,1331,432,477,609,475,470
83667,79,187,44,238,118,190,268,179,29,462,149,181,152,142,223,114
54797,148,75,114,123,115,68,118,167,53,58,90,90,101,88,112,60
65979,2773,1427,1793,2364,1680,956,1778,2359,1068,679,1309,1348,1401,1413,992,1202
1104,1778,853,1280,918,653,256,2658,481,406,285,497,552,819,493,2147,541
8420,220,105,235,85,91,45,67,77,39,25,35,145,179,113,1016,99
6080,13958,7516,16301,7114,6601,6921,66411,7881,4683,33847,10088,27231,34808,67537,44820,32323
26768,23598,11498,21996,12263,11661,13155,59266,14679,12443,95553,33478,46443,51427,107127,42461,50344
54952,617,360,367,409,465,345,377,452,119,205,265,349,391,389,366,357
85028,137,77,125,56,104,43,55,76,32,89,57,81,100,113,127,97
692212,25,21,18,19,26,15,17,13,3,10,5,10,15,20,32,16
677838,77,46,75,40,50,22,36,41,20,77,46,43,60,68,62,49
677825,17,13,19,7,21,11,9,17,7,12,9,10,19,22,22,18
692073,35,31,34,30,42,14,44,38,13,37,30,49,74,79,82,89
115273,6,67,30,23,211,81,41,7,10,8,42,41,17,24,27,10
6883,215,252,148,210,278,178,472,239,221,122,363,159,211,123,215,167
105378616,3,0,0,0,0,1,1,2,11,4,8,4,7,15,3,6
26824,2,0,0,0,0,1,0,2,11,4,8,2,7,13,2,6
10691,743,392,287,309,499,331,357,525,337,256,361,304,582,359,260,251
51441,2072,1159,2351,1294,1455,725,1086,1482,741,437,1043,912,1933,967,1067,910
4985,63,0,3,0,1,0,1,0,26,9,6,1,2,0,0,10
2035,5265,2453,3637,1542,3068,1780,2821,3867,2472,9372,3545,1370,3421,2321,1431,1357
399474,11,13,4,13,21,6,29,24,50,20,10,29,28,45,3,9
6429,3024,2471,3126,2061,2564,1581,2572,2909,2481,1787,3450,1529,2212,2139,1326,1219
51102,577,282,417,259,382,105,472,344,151,75,169,284,339,444,424,291
10076,1689,249,113,1071,843,814,4339,4906,239,133,793,2374,297,2812,2780,1058
101928460,1,0,0,0,0,0,0,1,0,0,0,0,0,4,1,0
107984933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107984934,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0
101929406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
105378617,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
105378618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4146,6,6,8,3,11,7,39,15,19,10,4,9,8,23,6,7
100129196,2,5,11,2,8,8,32,14,8,6,3,10,7,14,5,4
7805,437,6418,1729,2872,15648,16624,1672,5110,623,9078,11313,1315,1749,1833,2401,447
100616164,0,1,1,1,3,3,1,0,1,2,4,1,2,0,1,2
105378620,2,15,3,7,39,44,7,27,2,8,9,12,32,35,16,2
105378621,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
105378622,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
400748,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
9672,310,764,351,305,2188,2216,941,308,90,139,720,535,202,485,341,87
9698,7958,3799,5593,3505,4477,2477,3739,5284,1857,2227,3416,2930,5402,3811,4135,3064
692234,109,56,96,49,61,27,26,57,15,15,10,36,113,122,49,58
692235,150,65,147,68,70,35,45,76,25,28,18,57,146,177,90,80
692200,12,9,9,3,9,2,3,8,1,0,1,10,29,10,10,17
107984935,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
79570,8,0,1,2,1,1,12,0,21,9,1,1,1,0,0,24
9410,1750,993,878,828,944,368,1050,902,572,418,591,700,1269,629,791,550
51538,824,391,466,386,406,280,652,488,615,575,768,103,525,197,292,224
2170,78,203,106,125,258,399,202,84,36,287,261,65,148,101,74,1828
